date,token,stoploss,max_order,net_P&L,time,SP_1,SP_time_1,CE_sell_1,PE_sell_1,CE_buy_1,PE_buy_1,start_time_CE_1,start_time_PE_1,end_time_CE_1,end_time_PE_1,SP_2,SP_time_2,CE_sell_2,PE_sell_2,CE_buy_2,PE_buy_2,start_time_CE_2,start_time_PE_2,end_time_CE_2,end_time_PE_2,SP_3,SP_time_3,CE_sell_3,PE_sell_3,CE_buy_3,PE_buy_3,start_time_CE_3,start_time_PE_3,end_time_CE_3,end_time_PE_3,SP_4,SP_time_4,CE_sell_4,PE_sell_4,CE_buy_4,PE_buy_4,start_time_CE_4,start_time_PE_4,end_time_CE_4,end_time_PE_4,SP_5,SP_time_5,CE_sell_5,PE_sell_5,CE_buy_5,PE_buy_5,start_time_CE_5,start_time_PE_5,end_time_CE_5,end_time_PE_5,SP_6,SP_time_6,CE_sell_6,PE_sell_6,CE_buy_6,PE_buy_6,start_time_CE_6,start_time_PE_6,end_time_CE_6,end_time_PE_6,SP_7,SP_time_7,CE_sell_7,PE_sell_7,CE_buy_7,PE_buy_7,start_time_CE_7,start_time_PE_7,end_time_CE_7,end_time_PE_7,SP_8,SP_time_8,CE_sell_8,PE_sell_8,CE_buy_8,PE_buy_8,start_time_CE_8,start_time_PE_8,end_time_CE_8,end_time_PE_8,SP_9,SP_time_9,CE_sell_9,PE_sell_9,CE_buy_9,PE_buy_9,start_time_CE_9,start_time_PE_9,end_time_CE_9,end_time_PE_9,SP_10,SP_time_10,CE_sell_10,PE_sell_10,CE_buy_10,PE_buy_10,start_time_CE_10,start_time_PE_10,end_time_CE_10,end_time_PE_10
2021-10-21,BNF,0.85,4,68.79999999999998,2.802475690841675,39700,09:15:00,175.85,153.45,16.1,244.4,09:15:00,09:15:00,14:27:00,11:04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-28,BNF,0.85,4,111.79999999999998,4.1563496589660645,40700,09:15:00,224.1,147.0,48.7,272.0,09:15:00,09:15:00,11:49:00,09:58:00,40400,11:50:00,130.35,152.05,4.6,216.4,11:50:00,11:50:00,14:59:00,12:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-03,BNF,0.85,4,127.05,4.014423370361328,40000,09:15:00,185.95,150.0,37.8,171.1,09:15:00,09:15:00,13:51:00,11:34:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-11,BNF,0.85,4,180.95,2.7347540855407715,38700,09:15:00,263.05,130.1,22.3,189.9,09:15:00,09:15:00,14:25:00,12:17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-18,BNF,0.85,4,181.45000000000002,2.2146825790405273,37900,09:15:00,330.05,93.3,137.9,104.0,09:15:00,09:15:00,13:18:00,09:31:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-25,BNF,0.85,4,144.40000000000003,4.236328363418579,37300,09:15:00,175.3,186.55,177.5,140.0,09:15:00,09:15:00,11:15:00,12:42:00,37300,12:43:00,109.55,152.0,154.6,6.9,12:43:00,12:43:00,13:20:00,15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-02,BNF,0.85,4,87.75,2.911271572113037,36200,09:15:00,226.1,211.15,245.5,104.0,09:15:00,09:15:00,13:49:00,12:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-09,BNF,0.85,4,-60.79999999999998,3.1761972904205322,37400,09:15:00,123.4,197.85,25.9,326.7,09:15:00,09:15:00,12:35:00,09:25:00,37200,12:36:00,81.7,98.85,124.4,85.6,12:36:00,12:36:00,13:12:00,13:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-16,BNF,0.85,4,63.999999999999964,4.329713582992554,37100,09:15:00,163.7,165.0,0.6,264.1,09:15:00,09:15:00,15:15:00,09:56:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-23,BNF,0.85,4,158.99999999999997,2.7698986530303955,35300,09:15:00,136.45,163.85,93.2,48.1,09:15:00,09:15:00,12:12:00,13:38:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-30,BNF,0.85,4,-44.900000000000006,3.5243189334869385,34800,09:15:00,186.65,130.55,277.1,85.0,09:15:00,09:15:00,13:02:00,11:44:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-06,BNF,0.85,4,0,47.576772689819336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-13,BNF,0.85,4,61.05000000000003,2.432551860809326,38700,09:15:00,109.0,234.55,17.6,264.9,09:15:00,09:15:00,13:37:00,10:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-20,BNF,0.85,4,94.00000000000004,5.010891437530518,38100,09:15:00,131.05,164.65,72.3,194.2,09:15:00,09:15:00,12:40:00,10:10:00,38000,12:41:00,113.5,76.2,2.8,122.1,12:41:00,12:41:00,14:57:00,13:07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-27,BNF,0.85,4,142.6,5.284841775894165,37100,09:15:00,296.15,217.6,224.3,215.1,09:15:00,09:15:00,12:45:00,09:38:00,37300,12:46:00,95.8,153.75,177.2,4.1,12:46:00,12:46:00,13:02:00,14:49:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,BNF,0.85,4,118.10000000000002,2.320080518722534,39300,09:15:00,197.4,128.3,93.5,114.1,09:15:00,09:15:00,12:38:00,13:21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,BNF,0.85,4,138.25,4.064818620681763,38700,09:15:00,174.0,181.95,217.2,0.5,09:15:00,09:15:00,10:25:00,15:13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-17,BNF,0.85,4,-73.64999999999993,3.895432472229004,38100,09:15:00,146.4,203.65,73.3,277.4,09:15:00,09:15:00,10:59:00,09:29:00,37900,11:00:00,154.1,164.4,125.0,256.9,11:00:00,11:00:00,12:32:00,11:40:00,37900,12:33:00,124.55,145.25,78.0,201.4,12:33:00,12:33:00,13:42:00,13:59:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-24,BNF,0.85,4,-70.25000000000001,3.647732973098755,36600,09:15:00,246.3,434.35,82.8,692.6,09:15:00,09:15:00,10:23:00,09:47:00,36300,10:24:00,198.6,260.7,15.8,419.0,10:24:00,10:24:00,13:47:00,12:46:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-03,BNF,0.85,4,101.69999999999999,3.5413782596588135,35700,09:15:00,282.3,197.2,13.0,364.8,09:15:00,09:15:00,13:45:00,09:37:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-10,BNF,0.85,4,200.95000000000005,4.980504274368286,35000,09:15:00,187.4,360.15,269.7,116.2,09:15:00,09:15:00,10:06:00,11:40:00,35200,11:41:00,192.7,190.3,80.5,263.2,11:41:00,11:41:00,13:17:00,12:16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-17,BNF,0.85,4,308.70000000000005,5.147622346878052,36400,09:15:00,190.2,226.8,52.4,55.9,09:15:00,09:15:00,15:15:00,14:49:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-24,BNF,0.85,4,3.8500000000000227,5.000692844390869,35700,09:15:00,202.55,220.5,269.4,99.7,09:15:00,09:15:00,09:54:00,11:50:00,35800,11:51:00,129.2,150.3,51.5,278.1,11:51:00,11:51:00,13:27:00,12:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,BNF,0.85,4,39.3,4.820509672164917,36400,09:15:00,183.75,161.35,209.6,96.2,09:15:00,09:15:00,09:35:00,13:31:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-07,BNF,0.85,4,14.750000000000023,2.8059167861938477,37400,09:15:00,168.55,135.0,275.7,13.1,09:15:00,09:15:00,11:27:00,13:44:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-13,BNF,0.85,4,66.09999999999998,2.6178362369537354,37900,09:15:00,165.95,115.75,38.7,176.9,09:15:00,09:15:00,13:12:00,10:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-21,BNF,0.85,4,32.75,3.8087167739868164,36500,09:15:00,152.65,121.9,175.4,157.0,09:15:00,09:15:00,11:24:00,10:24:00,36600,11:25:00,126.6,90.2,124.4,1.8,11:25:00,11:25:00,14:24:00,15:06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-28,BNF,0.85,4,-23.199999999999996,6.664397239685059,36200,09:15:00,125.5,156.05,85.7,288.7,09:15:00,09:15:00,12:20:00,10:25:00,36200,12:21:00,84.1,110.85,123.2,2.1,12:21:00,12:21:00,12:42:00,15:04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-05,BNF,0.85,4,84.45000000000002,4.067868709564209,35700,09:15:00,108.25,186.55,200.3,82.4,09:15:00,09:15:00,10:15:00,11:35:00,35700,11:36:00,135.8,90.5,154.1,80.6,11:36:00,11:36:00,12:34:00,12:46:00,35700,12:47:00,96.9,74.15,2.9,87.4,12:47:00,12:47:00,14:47:00,13:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-12,BNF,0.85,4,-14.599999999999989,2.3790042400360107,34300,09:15:00,140.05,163.25,15.9,302.0,09:15:00,09:15:00,13:18:00,09:28:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,BNF,0.85,4,127.49999999999997,2.8692662715911865,33600,09:15:00,199.85,239.85,17.4,294.8,09:15:00,09:15:00,13:44:00,11:54:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-26,BNF,0.85,4,216.95000000000005,5.134864807128906,34700,09:15:00,153.8,167.15,46.5,57.5,09:15:00,09:15:00,12:53:00,13:58:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-02,BNF,0.85,4,10.750000000000025,3.8842220306396484,35400,09:15:00,172.4,117.05,274.9,3.8,09:15:00,09:15:00,09:56:00,15:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-09,BNF,0.85,4,68.35000000000001,2.8794374465942383,34800,09:15:00,146.5,122.95,121.3,79.8,09:15:00,09:15:00,10:25:00,13:02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-16,BNF,0.85,4,49.45000000000002,3.5478708744049072,33700,09:15:00,129.05,136.5,1.0,215.1,09:15:00,09:15:00,14:57:00,10:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-23,BNF,0.85,4,5.799999999999983,3.1019418239593506,32900,09:15:00,111.35,161.5,206.0,41.6,09:15:00,09:15:00,09:24:00,11:51:00,33200,11:52:00,77.5,165.85,10.0,252.8,11:52:00,11:52:00,13:31:00,12:27:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-30,BNF,0.85,4,-15.199999999999989,7.141148567199707,33300,09:15:00,197.0,146.05,364.5,136.7,09:15:00,09:15:00,09:44:00,10:19:00,33400,10:20:00,150.7,179.65,183.9,3.5,10:20:00,10:20:00,12:39:00,15:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-07,BNF,0.85,4,88.40000000000002,2.9860689640045166,34600,09:15:00,185.15,124.25,199.7,21.3,09:15:00,09:15:00,13:09:00,14:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-14,BNF,0.85,4,40.95,3.3353891372680664,34900,09:15:00,152.0,156.1,195.2,164.9,09:15:00,09:15:00,09:56:00,10:29:00,34800,10:30:00,155.55,98.6,39.7,121.5,10:30:00,10:30:00,13:45:00,11:17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-21,BNF,0.85,4,-12.899999999999995,2.428610324859619,35900,09:15:00,143.6,127.0,265.7,17.8,09:15:00,09:15:00,10:12:00,13:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-28,BNF,0.85,4,23.40000000000003,4.345782995223999,37100,09:15:00,164.65,124.45,261.4,4.3,09:15:00,09:15:00,13:58:00,14:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-04,BNF,0.85,4,122.44999999999999,4.101022720336914,38100,09:15:00,168.95,125.7,1.2,171.0,09:15:00,09:15:00,15:01:00,10:42:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11,BNF,0.85,4,17.15,2.737060785293579,38700,09:15:00,120.6,148.25,223.1,28.6,09:15:00,09:15:00,10:30:00,13:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-18,BNF,0.85,4,-67.20000000000002,2.9113597869873047,39300,09:15:00,147.1,124.75,272.1,42.2,09:15:00,09:15:00,09:50:00,11:16:00,39400,11:17:00,135.55,76.6,112.1,124.8,11:17:00,11:17:00,13:19:00,12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-25,BNF,0.85,4,46.25,6.009587287902832,39200,09:15:00,136.75,132.6,253.0,89.4,09:15:00,09:15:00,11:48:00,11:24:00,39400,11:49:00,117.15,91.45,15.3,74.0,11:49:00,11:49:00,14:44:00,14:26:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-18,BNF,0.9,4,42.05000000000001,4.132225036621094,36100,09:15:00,111.15,136.0,1.0,204.1,09:15:00,09:15:00,15:15:00,11:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26,BNF,0.9,4,-8.799999999999972,10.724470138549805,35500,09:15:00,119.1,146.4,200.7,49.1,09:15:00,09:15:00,10:05:00,12:52:00,35600,12:53:00,89.0,79.4,169.1,23.8,12:53:00,12:53:00,14:02:00,14:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-02,BNF,0.9,4,66.04999999999998,4.933089017868042,36500,09:15:00,152.7,115.85,201.9,0.6,09:15:00,09:15:00,10:42:00,15:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-09,BNF,0.9,4,66.50000000000001,4.270772218704224,36800,09:15:00,127.2,147.6,2.1,206.2,09:15:00,09:15:00,15:02:00,10:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-16,BNF,0.9,4,6.799999999999997,4.843305826187134,37000,09:15:00,97.05,118.0,101.8,127.9,09:15:00,09:15:00,10:10:00,10:00:00,37100,10:11:00,80.35,94.8,152.7,1.0,10:11:00,10:11:00,10:57:00,15:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-23,BNF,0.9,4,69.25000000000001,4.1018455028533936,37300,09:15:00,144.6,200.15,274.7,0.8,09:15:00,09:15:00,10:10:00,15:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,BNF,0.9,4,222.95,5.357191324234009,37700,09:15:00,244.8,130.95,61.0,91.8,09:15:00,09:15:00,13:55:00,12:33:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-07,BNF,0.9,4,72.94999999999999,4.182428359985352,37800,09:15:00,141.45,136.4,137.8,67.1,09:15:00,09:15:00,12:05:00,13:37:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-14,BNF,0.9,4,-8.199999999999989,3.2027218341827393,38700,09:15:00,174.75,105.45,262.0,26.4,09:15:00,09:15:00,13:46:00,13:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-21,BNF,0.9,4,61.79999999999998,2.8963088989257812,39700,09:15:00,175.85,153.45,16.5,251.0,09:15:00,09:15:00,14:27:00,11:04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-28,BNF,0.9,4,95.74999999999999,4.761360168457031,40700,09:15:00,224.1,147.0,50.1,279.3,09:15:00,09:15:00,11:51:00,09:58:00,40400,11:52:00,138.2,142.85,4.8,222.2,11:52:00,11:52:00,14:59:00,12:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-03,BNF,0.9,4,121.24999999999997,4.4902119636535645,40000,09:15:00,185.95,150.0,38.9,175.8,09:15:00,09:15:00,13:51:00,11:34:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-11,BNF,0.9,4,175.25,3.259932041168213,38700,09:15:00,263.05,130.1,22.9,195.0,09:15:00,09:15:00,14:25:00,12:18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-18,BNF,0.9,4,174.95000000000002,2.3984384536743164,37900,09:15:00,330.05,93.3,141.6,106.8,09:15:00,09:15:00,13:18:00,09:31:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-25,BNF,0.9,4,128.60000000000002,4.274995803833008,37300,09:15:00,175.3,186.55,182.3,143.8,09:15:00,09:15:00,11:15:00,12:43:00,37300,12:44:00,108.25,150.4,158.7,7.1,12:44:00,12:44:00,13:20:00,15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-02,BNF,0.9,4,143.15,3.3696770668029785,36200,09:15:00,226.1,211.15,252.1,42.0,09:15:00,09:15:00,13:49:00,14:02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-09,BNF,0.9,4,45.49999999999999,4.446673154830933,37400,09:15:00,123.4,197.85,26.6,335.5,09:15:00,09:15:00,12:36:00,09:29:00,37200,12:37:00,83.5,96.05,5.3,87.9,12:37:00,12:37:00,14:51:00,13:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-16,BNF,0.9,4,56.9,4.215919733047485,37100,09:15:00,163.7,165.0,0.6,271.2,09:15:00,09:15:00,15:15:00,09:56:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-23,BNF,0.9,4,155.1,2.831371545791626,35300,09:15:00,136.45,163.85,95.8,49.4,09:15:00,09:15:00,12:15:00,13:38:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-30,BNF,0.9,4,-54.69999999999999,3.5040323734283447,34800,09:15:00,186.65,130.55,284.6,87.3,09:15:00,09:15:00,13:03:00,11:44:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-06,BNF,0.9,4,0,48.771477699279785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-13,BNF,0.9,4,53.44999999999999,2.990814208984375,38700,09:15:00,109.0,234.55,18.0,272.1,09:15:00,09:15:00,14:03:00,10:13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-20,BNF,0.9,4,84.75000000000001,5.425477027893066,38100,09:15:00,131.05,164.65,74.3,199.5,09:15:00,09:15:00,12:42:00,10:11:00,38000,12:43:00,112.75,78.3,2.8,125.4,12:43:00,12:43:00,14:57:00,13:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-27,BNF,0.9,4,128.39999999999998,7.465668678283691,37100,09:15:00,296.15,217.6,230.4,153.5,09:15:00,09:15:00,12:47:00,12:01:00,37300,12:48:00,131.55,121.1,249.9,4.2,12:48:00,12:48:00,13:11:00,14:49:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,BNF,0.9,4,112.60000000000002,3.478335380554199,39300,09:15:00,197.4,128.3,96.0,117.1,09:15:00,09:15:00,12:38:00,13:21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,BNF,0.9,4,132.35,4.929534673690796,38700,09:15:00,174.0,181.95,223.1,0.5,09:15:00,09:15:00,10:26:00,15:13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
