date,token,stoploss,max_order,net_P&L,time,SP_1,SP_time_1,CE_sell_1,PE_sell_1,CE_buy_1,PE_buy_1,start_time_CE_1,start_time_PE_1,end_time_CE_1,end_time_PE_1,SP_2,SP_time_2,CE_sell_2,PE_sell_2,CE_buy_2,PE_buy_2,start_time_CE_2,start_time_PE_2,end_time_CE_2,end_time_PE_2,SP_3,SP_time_3,CE_sell_3,PE_sell_3,CE_buy_3,PE_buy_3,start_time_CE_3,start_time_PE_3,end_time_CE_3,end_time_PE_3,SP_4,SP_time_4,CE_sell_4,PE_sell_4,CE_buy_4,PE_buy_4,start_time_CE_4,start_time_PE_4,end_time_CE_4,end_time_PE_4,SP_5,SP_time_5,CE_sell_5,PE_sell_5,CE_buy_5,PE_buy_5,start_time_CE_5,start_time_PE_5,end_time_CE_5,end_time_PE_5,SP_6,SP_time_6,CE_sell_6,PE_sell_6,CE_buy_6,PE_buy_6,start_time_CE_6,start_time_PE_6,end_time_CE_6,end_time_PE_6,SP_7,SP_time_7,CE_sell_7,PE_sell_7,CE_buy_7,PE_buy_7,start_time_CE_7,start_time_PE_7,end_time_CE_7,end_time_PE_7,SP_8,SP_time_8,CE_sell_8,PE_sell_8,CE_buy_8,PE_buy_8,start_time_CE_8,start_time_PE_8,end_time_CE_8,end_time_PE_8,SP_9,SP_time_9,CE_sell_9,PE_sell_9,CE_buy_9,PE_buy_9,start_time_CE_9,start_time_PE_9,end_time_CE_9,end_time_PE_9,SP_10,SP_time_10,CE_sell_10,PE_sell_10,CE_buy_10,PE_buy_10,start_time_CE_10,start_time_PE_10,end_time_CE_10,end_time_PE_10
2023-05-11,BNF,0.65,6,63.59999999999997,1.835284948348999,43500,09:15:00,119.55,134.95,150.3,97.6,09:15:00,09:15:00,10:10:00,11:51:00,43500,11:52:00,95.1,99.8,118.3,19.6,11:52:00,11:52:00,13:04:00,14:28:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-18,BNF,0.65,6,2.6500000000000057,1.6075396537780762,43900,09:15:00,133.9,99.35,148.5,89.1,09:15:00,09:15:00,11:02:00,10:03:00,44000,11:03:00,89.45,92.05,81.7,92.8,11:03:00,11:03:00,13:23:00,12:18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-25,BNF,0.65,6,-2.70000000000001,2.639824390411377,43700,09:15:00,100.2,140.25,36.0,204.8,09:15:00,09:15:00,12:18:00,09:31:00,43600,12:19:00,75.95,87.2,21.6,143.9,12:19:00,12:19:00,14:10:00,12:58:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-01,BNF,0.65,6,41.95000000000002,1.9496488571166992,44100,09:15:00,99.45,142.6,111.5,88.6,09:15:00,09:15:00,09:54:00,13:52:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-08,BNF,0.65,6,-23.899999999999988,1.6207561492919922,44300,09:15:00,102.25,122.4,148.9,59.2,09:15:00,09:15:00,09:52:00,11:49:00,44400,11:50:00,61.2,110.65,29.7,182.6,11:50:00,11:50:00,13:41:00,12:34:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-15,BNF,0.65,6,57.050000000000004,3.0143706798553467,44000,09:15:00,86.9,134.65,0.6,163.9,09:15:00,09:15:00,15:15:00,11:19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-22,BNF,0.65,6,88.65000000000002,1.3644626140594482,43800,09:15:00,151.15,86.7,78.2,71.0,09:15:00,09:15:00,13:18:00,12:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-13,BNF,0.65,6,0,16.925812005996704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-01,BNF,0.7,6,8.199999999999974,1.6551413536071777,39000,09:15:00,229.1,175.9,389.5,54.7,09:15:00,09:15:00,09:36:00,11:53:00,39400,11:54:00,162.85,181.85,111.7,185.6,11:54:00,11:54:00,13:21:00,13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-08,BNF,0.7,6,39.800000000000004,1.1941421031951904,39800,09:15:00,165.1,168.3,236.0,57.6,09:15:00,09:15:00,09:37:00,13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,BNF,0.7,6,36.250000000000014,1.0885717868804932,41600,09:15:00,191.3,163.75,67.1,184.4,09:15:00,09:15:00,11:38:00,09:54:00,41400,11:39:00,145.05,147.25,109.3,250.3,11:39:00,11:39:00,13:07:00,11:56:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-22,BNF,0.7,6,-3.649999999999956,1.4576611518859863,41000,09:15:00,238.05,268.25,286.8,252.7,09:15:00,09:15:00,09:23:00,10:11:00,40900,10:12:00,161.4,201.65,30.1,303.4,10:12:00,10:12:00,13:17:00,11:16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-29,BNF,0.7,6,194.55,1.5860166549682617,38100,09:15:00,219.05,152.2,13.0,163.7,09:15:00,09:15:00,13:57:00,09:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-06,BNF,0.7,6,179.74999999999997,1.662893295288086,39500,09:15:00,164.85,218.2,114.9,88.4,09:15:00,09:15:00,10:00:00,13:59:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-13,BNF,0.7,6,175.14999999999998,1.735339641571045,39000,09:15:00,162.7,206.65,13.7,231.9,09:15:00,09:15:00,12:38:00,10:09:00,38600,12:39:00,127.7,89.6,79.7,86.2,12:39:00,12:39:00,13:58:00,13:32:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-20,BNF,0.7,6,31.699999999999996,1.566565752029419,40100,09:15:00,151.1,147.45,61.2,222.1,09:15:00,09:15:00,12:27:00,09:45:00,40000,12:28:00,108.5,98.55,54.9,135.7,12:28:00,12:28:00,14:14:00,14:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-27,BNF,0.7,6,95.95,1.32442307472229,41400,09:15:00,114.1,189.15,51.8,155.5,09:15:00,09:15:00,13:24:00,10:09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-03,BNF,0.7,6,-3.399999999999994,1.6086995601654053,40900,09:15:00,206.15,141.25,350.5,0.3,09:15:00,09:15:00,09:31:00,15:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-10,BNF,0.7,6,28.74999999999999,1.4168860912322998,41600,09:15:00,104.1,135.85,10.7,200.5,09:15:00,09:15:00,14:03:00,12:04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-17,BNF,0.7,6,94.4,1.461367130279541,42400,09:15:00,143.95,94.15,141.2,2.5,09:15:00,09:15:00,12:44:00,14:59:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-24,BNF,0.7,6,16.099999999999998,1.5998718738555908,42800,09:15:00,72.75,92.25,123.7,25.2,09:15:00,09:15:00,09:33:00,13:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-01,BNF,0.7,6,51.80000000000001,1.2642738819122314,43400,09:15:00,100.45,77.65,27.0,99.3,09:15:00,09:15:00,13:40:00,10:18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-08,BNF,0.7,6,89.35000000000001,1.9879224300384521,43200,09:15:00,92.6,136.75,139.7,0.3,09:15:00,09:15:00,09:42:00,15:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-15,BNF,0.7,6,99.2,1.7589614391326904,44000,09:15:00,109.3,96.2,16.7,89.6,09:15:00,09:15:00,14:13:00,11:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-22,BNF,0.7,6,38.19999999999997,1.2340621948242188,42900,09:15:00,157.45,156.95,9.4,266.8,09:15:00,09:15:00,13:09:00,09:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-29,BNF,0.7,6,236.55,3.4762210845947266,42700,09:15:00,118.15,188.0,68.6,1.0,09:15:00,09:15:00,10:48:00,15:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-05,BNF,0.7,6,98.55000000000003,1.9836220741271973,43100,09:15:00,138.05,183.8,3.8,219.5,09:15:00,09:15:00,14:28:00,09:42:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-12,BNF,0.7,6,115.30000000000001,1.4400169849395752,42100,09:15:00,213.65,166.4,77.2,185.2,09:15:00,09:15:00,12:53:00,09:22:00,42100,12:54:00,99.4,105.35,28.0,179.1,12:54:00,12:54:00,14:08:00,13:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-19,BNF,0.7,6,105.9,2.000098466873169,42300,09:15:00,200.6,127.15,222.7,80.8,09:15:00,09:15:00,11:03:00,11:07:00,42400,11:08:00,86.55,136.6,9.7,131.8,11:08:00,11:08:00,14:55:00,14:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-25,BNF,0.7,6,67.9,3.205579996109009,42600,09:15:00,145.3,109.9,0.5,186.8,09:15:00,09:15:00,15:15:00,09:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-02,BNF,0.7,6,252.04999999999993,1.2761671543121338,40100,09:15:00,304.45,323.85,304.3,216.8,09:15:00,09:15:00,09:24:00,10:29:00,40200,10:30:00,250.55,278.7,381.6,116.0,10:30:00,10:30:00,11:11:00,12:20:00,40300,12:21:00,202.85,157.95,94.9,152.7,12:21:00,12:21:00,13:59:00,13:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-09,BNF,0.7,6,44.50000000000001,1.6692759990692139,41500,09:15:00,149.85,183.05,36.9,251.5,09:15:00,09:15:00,13:34:00,09:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-16,BNF,0.7,6,28.50000000000002,1.1503517627716064,41900,09:15:00,102.45,125.15,54.4,144.7,09:15:00,09:15:00,13:21:00,10:21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-23,BNF,0.7,6,-73.9,3.5415496826171875,40000,09:15:00,142.4,155.65,79.3,264.6,09:15:00,09:15:00,09:53:00,09:33:00,39900,09:54:00,137.05,164.55,233.0,78.8,09:54:00,09:54:00,10:04:00,10:52:00,40000,10:53:00,116.95,117.95,55.7,200.5,10:53:00,10:53:00,12:54:00,11:03:00,39900,12:55:00,111.5,75.55,163.4,20.2,12:55:00,12:55:00,13:09:00,13:56:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02,BNF,0.7,6,83.00000000000001,2.090430736541748,40700,09:15:00,135.15,121.85,0.3,173.7,09:15:00,09:15:00,15:15:00,09:27:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-09,BNF,0.7,6,41.4,1.8421177864074707,41600,09:15:00,103.95,126.65,60.4,175.5,09:15:00,09:15:00,10:29:00,09:26:00,41600,10:30:00,54.65,124.3,70.4,99.9,10:30:00,10:30:00,11:15:00,12:04:00,41500,12:05:00,78.55,60.6,10.5,90.6,12:05:00,12:05:00,14:26:00,12:27:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-16,BNF,0.7,6,159.10000000000005,1.17130446434021,38900,09:15:00,185.5,177.6,108.9,217.9,09:15:00,09:15:00,10:23:00,09:35:00,38900,10:24:00,169.35,155.05,226.1,58.7,10:24:00,10:24:00,10:39:00,11:17:00,39100,11:18:00,128.0,159.4,34.0,168.5,11:18:00,11:18:00,12:38:00,11:36:00,38900,12:39:00,105.55,126.65,123.8,110.1,12:39:00,12:39:00,13:00:00,13:07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-23,BNF,0.7,6,115.85,1.3250415325164795,39800,09:15:00,178.05,173.5,226.8,8.9,09:15:00,09:15:00,09:49:00,13:44:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-29,BNF,0.7,6,23.49999999999999,2.7108278274536133,39700,09:15:00,120.2,152.7,175.2,95.2,09:15:00,09:15:00,10:24:00,12:09:00,39700,12:10:00,117.1,98.0,170.4,23.7,12:10:00,12:10:00,13:19:00,14:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-06,BNF,0.7,6,122.15000000000002,1.297889232635498,40900,09:15:00,151.4,120.75,193.6,23.2,09:15:00,09:15:00,10:03:00,11:49:00,41100,11:50:00,112.2,73.4,35.2,83.6,11:50:00,11:50:00,14:02:00,13:38:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-13,BNF,0.7,6,4.7500000000000195,1.5046396255493164,41600,09:15:00,91.5,146.4,123.5,77.4,09:15:00,09:15:00,09:33:00,10:54:00,41600,10:55:00,97.55,80.9,139.2,75.1,10:55:00,10:55:00,11:58:00,12:35:00,41600,12:36:00,92.8,69.0,157.8,0.4,12:36:00,12:36:00,12:58:00,15:13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-20,BNF,0.7,6,-0.6999999999999815,1.3443450927734375,42100,09:15:00,143.65,92.25,244.2,49.6,09:15:00,09:15:00,09:34:00,10:32:00,42200,10:33:00,123.15,76.85,64.0,78.8,10:33:00,10:33:00,14:21:00,13:04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-27,BNF,0.7,6,-33.10000000000001,1.671954870223999,42800,09:15:00,108.85,118.35,143.5,116.8,09:15:00,09:15:00,13:22:00,10:47:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-04,BNF,0.7,6,86.3,1.394730567932129,43300,09:15:00,114.2,125.0,152.4,0.5,09:15:00,09:15:00,12:42:00,15:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-11,BNF,0.7,6,51.79999999999997,1.810739517211914,43500,09:15:00,119.55,134.95,154.9,100.6,09:15:00,09:15:00,10:11:00,11:51:00,43500,11:52:00,95.1,99.8,121.9,20.2,11:52:00,11:52:00,13:05:00,14:28:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-18,BNF,0.7,6,-15.099999999999994,1.5742182731628418,43900,09:15:00,133.9,99.35,153.0,91.8,09:15:00,09:15:00,11:05:00,10:04:00,44000,11:06:00,94.5,81.65,84.1,95.6,11:06:00,11:06:00,13:29:00,12:19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-25,BNF,0.7,6,-15.09999999999997,2.65466046333313,43700,09:15:00,100.2,140.25,37.1,211.1,09:15:00,09:15:00,12:18:00,10:22:00,43600,12:19:00,75.95,87.2,22.3,148.2,12:19:00,12:19:00,14:10:00,12:58:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-01,BNF,0.7,6,35.849999999999994,1.801259994506836,44100,09:15:00,99.45,142.6,114.9,91.3,09:15:00,09:15:00,09:54:00,13:52:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-08,BNF,0.7,6,-36.59999999999999,1.77817964553833,44300,09:15:00,102.25,122.4,153.4,61.0,09:15:00,09:15:00,09:52:00,11:49:00,44400,11:50:00,61.2,110.65,30.6,188.1,11:50:00,11:50:00,13:45:00,12:34:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-15,BNF,0.7,6,52.050000000000004,2.7296788692474365,44000,09:15:00,86.9,134.65,0.6,168.9,09:15:00,09:15:00,15:15:00,11:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-22,BNF,0.7,6,84.15,1.4354729652404785,43800,09:15:00,151.15,86.7,80.6,73.1,09:15:00,09:15:00,13:18:00,12:09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-13,BNF,0.7,6,0,16.536577224731445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-01,BNF,0.75,6,78.10000000000001,2.0077452659606934,39000,09:15:00,229.1,175.9,400.9,56.4,09:15:00,09:15:00,09:37:00,11:53:00,39400,11:54:00,162.85,181.85,23.3,191.0,11:54:00,11:54:00,14:11:00,13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-08,BNF,0.75,6,31.10000000000001,1.1181159019470215,39800,09:15:00,165.1,168.3,243.0,59.3,09:15:00,09:15:00,10:16:00,13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,BNF,0.75,6,16.549999999999983,0.9886431694030762,41600,09:15:00,191.3,163.75,69.0,189.8,09:15:00,09:15:00,11:39:00,09:54:00,41400,11:40:00,144.25,148.65,112.5,260.1,11:40:00,11:40:00,13:08:00,11:56:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-22,BNF,0.75,6,220.2,1.5201594829559326,41000,09:15:00,238.05,268.25,26.0,260.1,09:15:00,09:15:00,13:34:00,10:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-29,BNF,0.75,6,189.35,1.8083574771881104,38100,09:15:00,219.05,152.2,13.4,168.5,09:15:00,09:15:00,13:57:00,09:56:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-06,BNF,0.75,6,173.75,1.695061445236206,39500,09:15:00,164.85,218.2,118.3,91.0,09:15:00,09:15:00,10:04:00,13:59:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-13,BNF,0.75,6,163.05,1.8294599056243896,39000,09:15:00,162.7,206.65,14.1,238.7,09:15:00,09:15:00,12:38:00,10:09:00,38600,12:39:00,127.7,89.6,82.1,88.7,12:39:00,12:39:00,13:59:00,13:32:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-20,BNF,0.75,6,156.8,2.007253885269165,40100,09:15:00,151.1,147.45,63.0,228.6,09:15:00,09:15:00,12:27:00,09:45:00,40000,12:28:00,108.5,98.55,56.5,0.7,12:28:00,12:28:00,14:14:00,15:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-27,BNF,0.75,6,89.85000000000001,1.4574220180511475,41400,09:15:00,114.1,189.15,53.3,160.1,09:15:00,09:15:00,13:24:00,10:44:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-03,BNF,0.75,6,-13.800000000000006,1.6528706550598145,40900,09:15:00,206.15,141.25,360.8,0.4,09:15:00,09:15:00,09:31:00,15:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-10,BNF,0.75,6,22.549999999999983,1.4429819583892822,41600,09:15:00,104.1,135.85,11.0,206.4,09:15:00,09:15:00,14:03:00,12:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-17,BNF,0.75,6,90.29999999999998,1.5042064189910889,42400,09:15:00,143.95,94.15,145.3,2.5,09:15:00,09:15:00,12:59:00,14:59:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-24,BNF,0.75,6,11.800000000000004,1.604478120803833,42800,09:15:00,72.75,92.25,127.3,25.9,09:15:00,09:15:00,09:34:00,13:23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-01,BNF,0.75,6,82.60000000000001,1.416644811630249,43400,09:15:00,100.45,77.65,27.8,67.7,09:15:00,09:15:00,13:40:00,13:24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-08,BNF,0.75,6,85.14999999999998,1.9256541728973389,43200,09:15:00,92.6,136.75,143.8,0.4,09:15:00,09:15:00,09:45:00,15:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-15,BNF,0.75,6,96.1,1.7479641437530518,44000,09:15:00,109.3,96.2,17.2,92.2,09:15:00,09:15:00,14:13:00,11:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-22,BNF,0.75,6,29.99999999999999,1.0878877639770508,42900,09:15:00,157.45,156.95,9.7,274.7,09:15:00,09:15:00,13:09:00,09:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
